2023-02-11 22:44:32,866 INFO    StreamThr :1600 [internal.py:wandb_internal():87] W&B internal server running at pid: 1600, started at: 2023-02-11 22:44:32.863796
2023-02-11 22:45:12,848 INFO    Thread-63 :1600 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/wandb/run-20230211_224511-12r52bc4/files/wandb-summary.json
2023-02-11 22:45:13,160 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:16,894 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: run_start
2023-02-11 22:45:16,897 DEBUG   HandlerThread:1600 [system_info.py:__init__():31] System info init
2023-02-11 22:45:16,897 DEBUG   HandlerThread:1600 [system_info.py:__init__():46] System info init done
2023-02-11 22:45:16,897 INFO    HandlerThread:1600 [system_monitor.py:start():151] Starting system monitor
2023-02-11 22:45:16,898 INFO    SystemMonitor:1600 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-11 22:45:16,898 INFO    HandlerThread:1600 [system_monitor.py:probe():172] Collecting system info
2023-02-11 22:45:16,899 DEBUG   HandlerThread:1600 [system_info.py:probe():195] Probing system
2023-02-11 22:45:16,899 INFO    SystemMonitor:1600 [interfaces.py:start():168] Started cpu
2023-02-11 22:45:16,899 INFO    SystemMonitor:1600 [interfaces.py:start():168] Started disk
2023-02-11 22:45:16,900 INFO    SystemMonitor:1600 [interfaces.py:start():168] Started memory
2023-02-11 22:45:16,901 INFO    SystemMonitor:1600 [interfaces.py:start():168] Started network
2023-02-11 22:45:16,902 DEBUG   HandlerThread:1600 [system_info.py:_probe_git():180] Probing git
2023-02-11 22:45:16,966 DEBUG   HandlerThread:1600 [system_info.py:_probe_git():188] Probing git done
2023-02-11 22:45:16,966 DEBUG   HandlerThread:1600 [system_info.py:probe():241] Probing system done
2023-02-11 22:45:16,967 DEBUG   HandlerThread:1600 [system_monitor.py:probe():181] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.10.6', 'heartbeatAt': '2023-02-11T22:45:16.899279', 'startedAt': '2023-02-11T22:45:11.353471', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/masking.ipynb', 'codePath': 'masking.ipynb', 'git': {'remote': 'https://github.com/IyngkarranKumar/AVR-functional-modularity.git', 'commit': 'c4513c9b5b29d8d3b48dd0370b92cd1bed864961'}, 'email': 'iyngkarrankumar@gmail.com', 'root': '/Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity', 'host': 'Iyngkarrans-MacBook-Air.local', 'username': 'iyngkarrankumar', 'executable': '/Users/iyngkarrankumar/opt/anaconda3/envs/DLenv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 228.27386474609375, 'used': 127.39827346801758}, 'memory': {'total': 8.0}}
2023-02-11 22:45:16,967 INFO    HandlerThread:1600 [system_monitor.py:probe():182] Finished collecting system info
2023-02-11 22:45:16,967 INFO    HandlerThread:1600 [system_monitor.py:probe():185] Publishing system info
2023-02-11 22:45:16,967 DEBUG   HandlerThread:1600 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-11 22:45:16,968 DEBUG   HandlerThread:1600 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-11 22:45:16,968 DEBUG   HandlerThread:1600 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-11 22:45:17,870 INFO    Thread-63 :1600 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/wandb/run-20230211_224511-12r52bc4/files/requirements.txt
2023-02-11 22:45:17,871 INFO    Thread-63 :1600 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/wandb/run-20230211_224511-12r52bc4/files/conda-environment.yaml
2023-02-11 22:45:18,174 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:21,622 DEBUG   HandlerThread:1600 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-11 22:45:21,623 INFO    HandlerThread:1600 [system_monitor.py:probe():187] Finished publishing system info
2023-02-11 22:45:21,623 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:21,624 DEBUG   SenderThread:1600 [sender.py:send():334] send: files
2023-02-11 22:45:21,624 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-02-11 22:45:21,888 INFO    Thread-63 :1600 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/wandb/run-20230211_224511-12r52bc4/files/conda-environment.yaml
2023-02-11 22:45:21,889 INFO    Thread-63 :1600 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/iyngkarrankumar/Documents/AI/AVR-functional-modularity/wandb/run-20230211_224511-12r52bc4/files/wandb-metadata.json
2023-02-11 22:45:21,904 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: keepalive
2023-02-11 22:45:22,174 INFO    Thread-66 :1600 [upload_job.py:push():143] Uploaded file /var/folders/t8/jzkwry8124n527hkww122ts00000gn/T/tmpp9o39758wandb/1hlb2c54-wandb-metadata.json
2023-02-11 22:45:22,626 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:23,208 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:26,921 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: keepalive
2023-02-11 22:45:27,647 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:28,230 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:31,943 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: keepalive
2023-02-11 22:45:32,668 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:33,247 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:33,543 DEBUG   SystemMonitor:1600 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-11 22:45:33,549 DEBUG   SenderThread:1600 [sender.py:send():334] send: stats
2023-02-11 22:45:36,971 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: keepalive
2023-02-11 22:45:37,680 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:38,570 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:41,993 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: keepalive
2023-02-11 22:45:42,699 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:43,589 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: status_report
2023-02-11 22:45:47,044 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: stop_status
2023-02-11 22:45:47,045 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: stop_status
2023-02-11 22:45:47,069 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,087 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,103 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,115 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,126 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,140 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,151 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,163 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,175 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,187 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,202 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,213 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,223 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,233 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,243 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,254 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,264 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,269 DEBUG   SenderThread:1600 [sender.py:send():334] send: telemetry
2023-02-11 22:45:47,270 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,270 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,271 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,271 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,271 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,272 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,272 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,273 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,273 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,273 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,273 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,273 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,273 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,274 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,274 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,274 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,274 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,274 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,274 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,274 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,275 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,275 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,275 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,275 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,275 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,275 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,275 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,276 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,276 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,276 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,276 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,276 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,276 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,277 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,277 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,278 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,278 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,278 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,278 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,278 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,278 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,278 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,279 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,279 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,279 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,279 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,279 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,279 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,279 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,280 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,280 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,280 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,280 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,280 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,280 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,287 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,288 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,288 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,288 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,297 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,298 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,298 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,298 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,312 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,312 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,312 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,313 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,322 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,323 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,323 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,323 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,334 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,335 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,335 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,335 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,344 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,345 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,345 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,345 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,356 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,357 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,357 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,357 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,366 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,367 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,367 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,367 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,378 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,379 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,379 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,380 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,390 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,390 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,391 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
2023-02-11 22:45:47,391 INFO    SenderThread:1600 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-11 22:45:47,400 DEBUG   HandlerThread:1600 [handler.py:handle_request():144] handle_request: partial_history
2023-02-11 22:45:47,401 DEBUG   SenderThread:1600 [sender.py:send():334] send: history
2023-02-11 22:45:47,401 DEBUG   SenderThread:1600 [sender.py:send_request():361] send_request: summary_record
